File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF508GKC	bed narrowPeak	peaks	ENCSR704IGU	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-ZGPAT-human	DNA					False	2016-11-08	ENCODE				2							ENCFF103BEQ	6953007	ENCODE Processing Pipeline	60973e322cd5b5512060ee4fc99ecdf2		https://www.encodeproject.org/files/ENCFF508GKC/@@download/ENCFF508GKC.bed.gz	GRCh38			released	mild to moderate bottlenecking, missing genetic modification characterization	characterization(s) pending review		missing control alignments
ENCFF734SES	bed narrowPeak	peaks	ENCSR704IGU	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-ZGPAT-human	DNA					False	2016-11-08	ENCODE				1, 2							ENCFF103BEQ, ENCFF428OAR	7166425	ENCODE Processing Pipeline	813e1d81f8aec0d2cd0628e7e8fa2961		https://www.encodeproject.org/files/ENCFF734SES/@@download/ENCFF734SES.bed.gz	GRCh38			released	mild to moderate bottlenecking, missing genetic modification characterization	characterization(s) pending review		missing control alignments
ENCFF848JMT	bed narrowPeak	conservative idr thresholded peaks	ENCSR704IGU	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-ZGPAT-human	DNA					False	2016-11-08	ENCODE				1, 2							ENCFF074AAK, ENCFF419RSJ, ENCFF508GKC, ENCFF734SES	677883	ENCODE Processing Pipeline	f771948fc981d0665238d7e569ac3ed2		https://www.encodeproject.org/files/ENCFF848JMT/@@download/ENCFF848JMT.bed.gz	GRCh38			released	mild to moderate bottlenecking, missing genetic modification characterization	characterization(s) pending review		missing control alignments
ENCFF085KWU	bed narrowPeak	optimal idr thresholded peaks	ENCSR704IGU	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-ZGPAT-human	DNA					False	2016-11-08	ENCODE				1, 2							ENCFF074AAK, ENCFF419RSJ, ENCFF508GKC, ENCFF734SES	761945	ENCODE Processing Pipeline	7496d8c9446bd806f7770552cc3140e6		https://www.encodeproject.org/files/ENCFF085KWU/@@download/ENCFF085KWU.bed.gz	GRCh38			released	mild to moderate bottlenecking, missing genetic modification characterization	characterization(s) pending review		missing control alignments
ENCFF495SZK	bed narrowPeak	peaks	ENCSR704IGU	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-ZGPAT-human	DNA					False	2016-11-08	ENCODE				1							ENCFF203ABR, ENCFF988EJM	7106587	ENCODE Processing Pipeline	90983671da0212dcd841eebfa680e2c7		https://www.encodeproject.org/files/ENCFF495SZK/@@download/ENCFF495SZK.bed.gz	hg19			released	mild to moderate bottlenecking, missing genetic modification characterization	characterization(s) pending review		missing control alignments
ENCFF977RZR	bed narrowPeak	peaks	ENCSR704IGU	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-ZGPAT-human	DNA					False	2016-11-08	ENCODE				2							ENCFF203ABR, ENCFF855QOS	7094454	ENCODE Processing Pipeline	68435eded05bd8b19828ee8e842ff060		https://www.encodeproject.org/files/ENCFF977RZR/@@download/ENCFF977RZR.bed.gz	hg19			released	mild to moderate bottlenecking, missing genetic modification characterization	characterization(s) pending review		missing control alignments
ENCFF834NKY	bed narrowPeak	peaks	ENCSR704IGU	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-ZGPAT-human	DNA					False	2016-11-08	ENCODE				1, 2							ENCFF203ABR, ENCFF855QOS, ENCFF988EJM	7107657	ENCODE Processing Pipeline	f71ebf13b77374616b3a156e5e86d8e4		https://www.encodeproject.org/files/ENCFF834NKY/@@download/ENCFF834NKY.bed.gz	hg19			released	mild to moderate bottlenecking, missing genetic modification characterization	characterization(s) pending review		missing control alignments
ENCFF497AJW	bed narrowPeak	conservative idr thresholded peaks	ENCSR704IGU	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-ZGPAT-human	DNA					False	2016-11-08	ENCODE				1, 2							ENCFF001TDO, ENCFF495SZK, ENCFF834NKY, ENCFF977RZR	710995	ENCODE Processing Pipeline	90209742bd3135cfd65fca1f1f9e14af		https://www.encodeproject.org/files/ENCFF497AJW/@@download/ENCFF497AJW.bed.gz	hg19			released	mild to moderate bottlenecking, missing genetic modification characterization	characterization(s) pending review		missing control alignments
ENCFF540CNJ	bed narrowPeak	optimal idr thresholded peaks	ENCSR704IGU	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-ZGPAT-human	DNA					False	2016-11-08	ENCODE				1, 2							ENCFF001TDO, ENCFF495SZK, ENCFF834NKY, ENCFF977RZR	793976	ENCODE Processing Pipeline	d9dc664bcc205c78313cb5ec41b987ac		https://www.encodeproject.org/files/ENCFF540CNJ/@@download/ENCFF540CNJ.bed.gz	hg19			released	mild to moderate bottlenecking, missing genetic modification characterization	characterization(s) pending review		missing control alignments
ENCFF949TDA	bed narrowPeak	peaks	ENCSR800QIT	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				HNF1A-human	DNA					False	2016-09-09	ENCODE				1, 2							ENCFF305LRO, ENCFF679MUX, ENCFF969DYI, ENCFF994YBV	6781404	ENCODE Processing Pipeline	01228792631120dc1ebb41b5ef99e2ce		https://www.encodeproject.org/files/ENCFF949TDA/@@download/ENCFF949TDA.bed.gz	hg19			released	low read depth			
ENCFF995FGG	bed narrowPeak	peaks	ENCSR800QIT	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				HNF1A-human	DNA					False	2016-09-09	ENCODE				2							ENCFF305LRO, ENCFF969DYI, ENCFF994YBV	6235893	ENCODE Processing Pipeline	42d466ae63217d0f4e7128436136984f		https://www.encodeproject.org/files/ENCFF995FGG/@@download/ENCFF995FGG.bed.gz	hg19			released	low read depth			
ENCFF545UIM	bed narrowPeak	peaks	ENCSR800QIT	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				HNF1A-human	DNA					False	2016-09-09	ENCODE				1							ENCFF679MUX, ENCFF969DYI, ENCFF994YBV	6010076	ENCODE Processing Pipeline	50ab1e0210599afa6942f301dbeafc67		https://www.encodeproject.org/files/ENCFF545UIM/@@download/ENCFF545UIM.bed.gz	hg19			released	low read depth			
ENCFF044GIB	bed narrowPeak	conservative idr thresholded peaks	ENCSR800QIT	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				HNF1A-human	DNA					False	2016-09-09	ENCODE				1, 2							ENCFF001TDO, ENCFF545UIM, ENCFF949TDA, ENCFF995FGG	233348	ENCODE Processing Pipeline	812e77c7934b90ede715926dfdbda1ed		https://www.encodeproject.org/files/ENCFF044GIB/@@download/ENCFF044GIB.bed.gz	hg19			released	low read depth			
ENCFF227PWE	bed narrowPeak	optimal idr thresholded peaks	ENCSR800QIT	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				HNF1A-human	DNA					False	2016-09-09	ENCODE				1, 2							ENCFF001TDO, ENCFF545UIM, ENCFF949TDA, ENCFF995FGG	252775	ENCODE Processing Pipeline	123eb7f896c8a4e756af0971f159b1b6		https://www.encodeproject.org/files/ENCFF227PWE/@@download/ENCFF227PWE.bed.gz	hg19			released	low read depth			
ENCFF090SRG	bed narrowPeak	peaks	ENCSR800QIT	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				HNF1A-human	DNA					False	2016-09-09	ENCODE				2							ENCFF370ZNH, ENCFF372RRO, ENCFF894EOG	6072229	ENCODE Processing Pipeline	8b04ee54a38a059984e8b9d040e73d7a		https://www.encodeproject.org/files/ENCFF090SRG/@@download/ENCFF090SRG.bed.gz	GRCh38			released	low read depth			
ENCFF389QED	bed narrowPeak	peaks	ENCSR800QIT	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				HNF1A-human	DNA					False	2016-09-09	ENCODE				1, 2							ENCFF370ZNH, ENCFF372RRO, ENCFF871ONC, ENCFF894EOG	6604895	ENCODE Processing Pipeline	16ed25c85bbd0bc67bf0f8cd8cdf47cc		https://www.encodeproject.org/files/ENCFF389QED/@@download/ENCFF389QED.bed.gz	GRCh38			released	low read depth			
ENCFF280UTT	bed narrowPeak	peaks	ENCSR800QIT	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				HNF1A-human	DNA					False	2016-09-09	ENCODE				1							ENCFF372RRO, ENCFF871ONC, ENCFF894EOG	5850149	ENCODE Processing Pipeline	3e965a3cf8a5beedb49e30a7bf166b3a		https://www.encodeproject.org/files/ENCFF280UTT/@@download/ENCFF280UTT.bed.gz	GRCh38			released	low read depth			
ENCFF860SGT	bed narrowPeak	conservative idr thresholded peaks	ENCSR800QIT	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				HNF1A-human	DNA					False	2016-09-09	ENCODE				1, 2							ENCFF090SRG, ENCFF280UTT, ENCFF389QED, ENCFF419RSJ	228790	ENCODE Processing Pipeline	71db69f5ac032e22835c1c32c1bb0d8b		https://www.encodeproject.org/files/ENCFF860SGT/@@download/ENCFF860SGT.bed.gz	GRCh38			released	low read depth			
ENCFF800QTO	bed narrowPeak	optimal idr thresholded peaks	ENCSR800QIT	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				HNF1A-human	DNA					False	2016-09-09	ENCODE				1, 2							ENCFF090SRG, ENCFF280UTT, ENCFF389QED, ENCFF419RSJ	249650	ENCODE Processing Pipeline	f18f2926570b10f09187264a7eb96774		https://www.encodeproject.org/files/ENCFF800QTO/@@download/ENCFF800QTO.bed.gz	GRCh38			released	low read depth			
ENCFF650MCR	bed narrowPeak	peaks	ENCSR578CXC	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-ZNF644-human	DNA					False	2016-11-08	ENCODE				1							ENCFF060HQQ	5297075	ENCODE Processing Pipeline	e52c5c375b5176720cd30d90f7751723		https://www.encodeproject.org/files/ENCFF650MCR/@@download/ENCFF650MCR.bed.gz	GRCh38			released	missing genetic modification characterization, low read depth	characterization(s) pending review		missing control alignments
ENCFF782TPS	bed narrowPeak	peaks	ENCSR578CXC	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-ZNF644-human	DNA					False	2016-11-08	ENCODE				2							ENCFF304FMS	5720672	ENCODE Processing Pipeline	b390a798041677be92cc3c8e1ce4275c		https://www.encodeproject.org/files/ENCFF782TPS/@@download/ENCFF782TPS.bed.gz	GRCh38			released	missing genetic modification characterization, low read depth	characterization(s) pending review		missing control alignments
ENCFF890SZN	bed narrowPeak	peaks	ENCSR578CXC	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-ZNF644-human	DNA					False	2016-11-08	ENCODE				1, 2							ENCFF060HQQ, ENCFF304FMS	6342359	ENCODE Processing Pipeline	48d4bd678d38ac29be6a5226a9463625		https://www.encodeproject.org/files/ENCFF890SZN/@@download/ENCFF890SZN.bed.gz	GRCh38			released	missing genetic modification characterization, low read depth	characterization(s) pending review		missing control alignments
ENCFF623COM	bed narrowPeak	optimal idr thresholded peaks	ENCSR578CXC	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-ZNF644-human	DNA					False	2016-11-08	ENCODE				1, 2							ENCFF419RSJ, ENCFF650MCR, ENCFF782TPS, ENCFF890SZN	408722	ENCODE Processing Pipeline	1cb44a831a1107b2274f554ada4a3871		https://www.encodeproject.org/files/ENCFF623COM/@@download/ENCFF623COM.bed.gz	GRCh38			released	missing genetic modification characterization, low read depth	characterization(s) pending review		missing control alignments
ENCFF701KPJ	bed narrowPeak	peaks	ENCSR578CXC	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-ZNF644-human	DNA					False	2016-11-08	ENCODE				2							ENCFF104USR, ENCFF203ABR	6393381	ENCODE Processing Pipeline	d1a2ec724e0581eff34cc052dd5e9700		https://www.encodeproject.org/files/ENCFF701KPJ/@@download/ENCFF701KPJ.bed.gz	hg19			released	missing genetic modification characterization, low read depth	characterization(s) pending review		missing control alignments
ENCFF362LIP	bed narrowPeak	peaks	ENCSR578CXC	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-ZNF644-human	DNA					False	2016-11-08	ENCODE				1							ENCFF019FLT, ENCFF203ABR	6115184	ENCODE Processing Pipeline	3fce1cce4b4989ec0e2c354bbd886e4b		https://www.encodeproject.org/files/ENCFF362LIP/@@download/ENCFF362LIP.bed.gz	hg19			released	missing genetic modification characterization, low read depth	characterization(s) pending review		missing control alignments
ENCFF246CXS	bed narrowPeak	peaks	ENCSR578CXC	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-ZNF644-human	DNA					False	2016-11-08	ENCODE				1, 2							ENCFF019FLT, ENCFF104USR, ENCFF203ABR	6842448	ENCODE Processing Pipeline	e5c3455723b930752840234db4464be3		https://www.encodeproject.org/files/ENCFF246CXS/@@download/ENCFF246CXS.bed.gz	hg19			released	missing genetic modification characterization, low read depth	characterization(s) pending review		missing control alignments
ENCFF822WCE	bed narrowPeak	conservative idr thresholded peaks	ENCSR578CXC	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-ZNF644-human	DNA					False	2016-11-08	ENCODE				1, 2							ENCFF001TDO, ENCFF246CXS, ENCFF362LIP, ENCFF701KPJ	376752	ENCODE Processing Pipeline	dff3db890c1d9d461a5ac8977e74dba6		https://www.encodeproject.org/files/ENCFF822WCE/@@download/ENCFF822WCE.bed.gz	hg19			released	missing genetic modification characterization, low read depth	characterization(s) pending review		missing control alignments
ENCFF714HWJ	bed narrowPeak	optimal idr thresholded peaks	ENCSR578CXC	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-ZNF644-human	DNA					False	2016-11-08	ENCODE				1, 2							ENCFF001TDO, ENCFF246CXS, ENCFF362LIP, ENCFF701KPJ	382754	ENCODE Processing Pipeline	68326637a68025a67960362ae8e917af		https://www.encodeproject.org/files/ENCFF714HWJ/@@download/ENCFF714HWJ.bed.gz	hg19			released	missing genetic modification characterization, low read depth	characterization(s) pending review		missing control alignments
ENCFF146NZZ	bed narrowPeak	peaks	ENCSR569ARC	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-NFYC-human	DNA					False	2016-11-08	ENCODE				1							ENCFF379WXQ	5698706	ENCODE Processing Pipeline	7d991746c7a1c3263b741876a1bf8b23		https://www.encodeproject.org/files/ENCFF146NZZ/@@download/ENCFF146NZZ.bed.gz	GRCh38			released	missing genetic modification characterization	characterization(s) pending review		missing control alignments
ENCFF345ECO	bed narrowPeak	peaks	ENCSR569ARC	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-NFYC-human	DNA					False	2016-11-08	ENCODE				2							ENCFF049VHY	6340785	ENCODE Processing Pipeline	35b11ad160a117eca15ac3b6be9332e0		https://www.encodeproject.org/files/ENCFF345ECO/@@download/ENCFF345ECO.bed.gz	GRCh38			released	missing genetic modification characterization	characterization(s) pending review		missing control alignments
ENCFF663HMG	bed narrowPeak	peaks	ENCSR569ARC	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-NFYC-human	DNA					False	2016-11-08	ENCODE				1, 2							ENCFF049VHY, ENCFF379WXQ	6837926	ENCODE Processing Pipeline	b44c7b9111e41e5a2b95844aefff75f9		https://www.encodeproject.org/files/ENCFF663HMG/@@download/ENCFF663HMG.bed.gz	GRCh38			released	missing genetic modification characterization	characterization(s) pending review		missing control alignments
ENCFF872LJE	bed narrowPeak	conservative idr thresholded peaks	ENCSR569ARC	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-NFYC-human	DNA					False	2016-11-08	ENCODE				1, 2							ENCFF146NZZ, ENCFF345ECO, ENCFF419RSJ, ENCFF663HMG	257698	ENCODE Processing Pipeline	2a173d2f36ec09d76676c7623a165841		https://www.encodeproject.org/files/ENCFF872LJE/@@download/ENCFF872LJE.bed.gz	GRCh38			released	missing genetic modification characterization	characterization(s) pending review		missing control alignments
ENCFF124ITH	bed narrowPeak	optimal idr thresholded peaks	ENCSR569ARC	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-NFYC-human	DNA					False	2016-11-08	ENCODE				1, 2							ENCFF146NZZ, ENCFF345ECO, ENCFF419RSJ, ENCFF663HMG	289049	ENCODE Processing Pipeline	0090e4ff24b7905586762c2cb8d38d73		https://www.encodeproject.org/files/ENCFF124ITH/@@download/ENCFF124ITH.bed.gz	GRCh38			released	missing genetic modification characterization	characterization(s) pending review		missing control alignments
ENCFF733RUB	bed narrowPeak	peaks	ENCSR569ARC	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-NFYC-human	DNA					False	2016-11-08	ENCODE				2							ENCFF203ABR, ENCFF681XFM	6837084	ENCODE Processing Pipeline	51693c057eaba4cd5fb3ec36ce764c31		https://www.encodeproject.org/files/ENCFF733RUB/@@download/ENCFF733RUB.bed.gz	hg19			released	missing genetic modification characterization	characterization(s) pending review		missing control alignments
ENCFF105ZTR	bed narrowPeak	peaks	ENCSR569ARC	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-NFYC-human	DNA					False	2016-11-08	ENCODE				1							ENCFF203ABR, ENCFF961FJC	6567691	ENCODE Processing Pipeline	b3fb12b853cd7aa8bad6d9792f31818a		https://www.encodeproject.org/files/ENCFF105ZTR/@@download/ENCFF105ZTR.bed.gz	hg19			released	missing genetic modification characterization	characterization(s) pending review		missing control alignments
ENCFF702ZNH	bed narrowPeak	peaks	ENCSR569ARC	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-NFYC-human	DNA					False	2016-11-08	ENCODE				1, 2							ENCFF203ABR, ENCFF681XFM, ENCFF961FJC	7131497	ENCODE Processing Pipeline	13d4adfbcb58c92572f6953b86a4aef2		https://www.encodeproject.org/files/ENCFF702ZNH/@@download/ENCFF702ZNH.bed.gz	hg19			released	missing genetic modification characterization	characterization(s) pending review		missing control alignments
ENCFF599DLQ	bed narrowPeak	conservative idr thresholded peaks	ENCSR569ARC	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-NFYC-human	DNA					False	2016-11-08	ENCODE				1, 2							ENCFF001TDO, ENCFF105ZTR, ENCFF702ZNH, ENCFF733RUB	246730	ENCODE Processing Pipeline	472c316de789c15970f2f9bf703eb20d		https://www.encodeproject.org/files/ENCFF599DLQ/@@download/ENCFF599DLQ.bed.gz	hg19			released	missing genetic modification characterization	characterization(s) pending review		missing control alignments
ENCFF030VPE	bed narrowPeak	optimal idr thresholded peaks	ENCSR569ARC	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-NFYC-human	DNA					False	2016-11-08	ENCODE				1, 2							ENCFF001TDO, ENCFF105ZTR, ENCFF702ZNH, ENCFF733RUB	272057	ENCODE Processing Pipeline	0227a611f6b295a0e5b16e7fc03ad8ac		https://www.encodeproject.org/files/ENCFF030VPE/@@download/ENCFF030VPE.bed.gz	hg19			released	missing genetic modification characterization	characterization(s) pending review		missing control alignments
ENCFF857OUT	bed narrowPeak	peaks	ENCSR258SXK	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				SFPQ-human	DNA			SDS	formaldehyde	False	2017-02-27	ENCODE				1							ENCFF218MEC, ENCFF375WCZ	4913858	ENCODE Processing Pipeline	0308bfcf8c07fb53141aef4cbb311c07		https://www.encodeproject.org/files/ENCFF857OUT/@@download/ENCFF857OUT.bed.gz	hg19			released	low read length, low read depth			
ENCFF922FRH	bed narrowPeak	optimal idr thresholded peaks	ENCSR258SXK	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				SFPQ-human	DNA			SDS	formaldehyde	False	2017-02-27	ENCODE				1, 2							ENCFF001TDO, ENCFF043HEA, ENCFF357IUK, ENCFF857OUT	9916	ENCODE Processing Pipeline	51209b817bcc63fb05aeb6cbe8f201e7		https://www.encodeproject.org/files/ENCFF922FRH/@@download/ENCFF922FRH.bed.gz	hg19			released	low read length, low read depth			
ENCFF043HEA	bed narrowPeak	peaks	ENCSR258SXK	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				SFPQ-human	DNA			SDS	formaldehyde	False	2017-02-27	ENCODE				2							ENCFF578XGS, ENCFF932FDG	5085428	ENCODE Processing Pipeline	1de9c4f3a6f4371ba9a8037b9cb09e2a		https://www.encodeproject.org/files/ENCFF043HEA/@@download/ENCFF043HEA.bed.gz	hg19			released	low read length, low read depth			
ENCFF692DSK	bed narrowPeak	conservative idr thresholded peaks	ENCSR258SXK	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				SFPQ-human	DNA			SDS	formaldehyde	False	2017-02-27	ENCODE				1, 2							ENCFF001TDO, ENCFF043HEA, ENCFF357IUK, ENCFF857OUT	6950	ENCODE Processing Pipeline	272f27135bafc1fe9d02422ae7c87a29		https://www.encodeproject.org/files/ENCFF692DSK/@@download/ENCFF692DSK.bed.gz	hg19			released	low read length, low read depth			
ENCFF357IUK	bed narrowPeak	peaks	ENCSR258SXK	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				SFPQ-human	DNA			SDS	formaldehyde	False	2017-02-27	ENCODE				1, 2							ENCFF218MEC, ENCFF375WCZ, ENCFF578XGS, ENCFF932FDG	6326573	ENCODE Processing Pipeline	1e137f3eacb9878523afb583b6999eac		https://www.encodeproject.org/files/ENCFF357IUK/@@download/ENCFF357IUK.bed.gz	hg19			released	low read length, low read depth			
ENCFF671QBO	bed narrowPeak	optimal idr thresholded peaks	ENCSR258SXK	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				SFPQ-human	DNA			SDS	formaldehyde	False	2017-02-27	ENCODE				1, 2							ENCFF027EGQ, ENCFF143UWZ, ENCFF419RSJ, ENCFF975QZC	8496	ENCODE Processing Pipeline	6c280c309b18e77df57adcdd81788f20		https://www.encodeproject.org/files/ENCFF671QBO/@@download/ENCFF671QBO.bed.gz	GRCh38			released	low read length, low read depth			
