File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF700HIR	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR919HSE	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										CSTF2T-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1	1_1							/files/ENCFF268ECW/, /files/ENCFF073SGO/	3310937	Gene Yeo, UCSD	5ef1a99b02c1182a8a24d63219570f50		https://www.encodeproject.org/files/ENCFF700HIR/@@download/ENCFF700HIR.bed.gz				released	s3://encode-public/2016/11/30/1122452b-08db-4031-bcf2-8dc3e13a5b57/ENCFF700HIR.bed.gz	mixed read lengths		
ENCFF786JAM	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR919HSE	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										CSTF2T-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	2	2_1							/files/ENCFF346HHC/, /files/ENCFF073SGO/	3108957	Gene Yeo, UCSD	e59651f8539e749494db446d9f97a493		https://www.encodeproject.org/files/ENCFF786JAM/@@download/ENCFF786JAM.bed.gz				released	s3://encode-public/2016/11/30/b28ba8c8-464f-4196-bcb4-f96fc1e87cbc/ENCFF786JAM.bed.gz	mixed read lengths		
ENCFF625AZC	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR919HSE	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										CSTF2T-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	2	2_1							/files/ENCFF562AZL/, /files/ENCFF539YZX/	3153286	Gene Yeo, UCSD	f3a353c16d875f95d98bb52ad7df506a		https://www.encodeproject.org/files/ENCFF625AZC/@@download/ENCFF625AZC.bed.gz				released	s3://encode-public/2016/11/30/dcf3146a-208c-4bd7-a55c-dacee29206a9/ENCFF625AZC.bed.gz	mixed read lengths		
ENCFF019IEW	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR919HSE	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										CSTF2T-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1	1_1							/files/ENCFF208OVE/, /files/ENCFF539YZX/	3346388	Gene Yeo, UCSD	f4c5e41933db11aaf97477cfb368836b		https://www.encodeproject.org/files/ENCFF019IEW/@@download/ENCFF019IEW.bed.gz				released	s3://encode-public/2016/11/30/4f4767c8-4e49-41e1-8e5c-a6d6712c77a5/ENCFF019IEW.bed.gz	mixed read lengths		
ENCFF865AZP	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR513NDD	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										SRSF7-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF632LPF/, /files/ENCFF774EDY/, /files/ENCFF913UPA/, /files/ENCFF039QTN/, /files/ENCFF106PSH/, /files/ENCFF586AZF/	10097	Gene Yeo, UCSD	9ee9b0b2881f4b51fd700ddf95922e25		https://www.encodeproject.org/files/ENCFF865AZP/@@download/ENCFF865AZP.bed.gz				released	s3://encode-public/2018/06/08/d01914b1-3c7c-46e6-a0ab-fabcb2721f5f/ENCFF865AZP.bed.gz			
ENCFF317HGW	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR513NDD	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										SRSF7-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF944XFZ/, /files/ENCFF593CEQ/, /files/ENCFF269URO/, /files/ENCFF160TWL/, /files/ENCFF743ZXA/, /files/ENCFF558CNE/	10106	Gene Yeo, UCSD	d9938deb7f0ded952df161616f64dead		https://www.encodeproject.org/files/ENCFF317HGW/@@download/ENCFF317HGW.bed.gz				released	s3://encode-public/2018/12/03/c6e6abc9-1713-4517-88e8-82a771667588/ENCFF317HGW.bed.gz			
ENCFF774EDY	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR513NDD	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										SRSF7-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1	1_1							/files/ENCFF106PSH/, /files/ENCFF586AZF/	1046900	Gene Yeo, UCSD	bca198a0975feba82cb4a8bb954e3a25		https://www.encodeproject.org/files/ENCFF774EDY/@@download/ENCFF774EDY.bed.gz				released	s3://encode-public/2016/11/30/53c3b498-9b85-4cb7-bbb8-bf8b14b3f2c6/ENCFF774EDY.bed.gz			
ENCFF913UPA	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR513NDD	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										SRSF7-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	2	2_1							/files/ENCFF632LPF/, /files/ENCFF586AZF/	620674	Gene Yeo, UCSD	6449aac8ccbea4dc2f43040baff2e6cd		https://www.encodeproject.org/files/ENCFF913UPA/@@download/ENCFF913UPA.bed.gz				released	s3://encode-public/2016/11/30/0d1f3130-ae09-4b7b-99e7-7773c39a49ed/ENCFF913UPA.bed.gz			
ENCFF944XFZ	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR513NDD	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										SRSF7-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1	1_1							/files/ENCFF743ZXA/, /files/ENCFF160TWL/	1062684	Gene Yeo, UCSD	fc11098a54e096c6871d4769af91bfe0		https://www.encodeproject.org/files/ENCFF944XFZ/@@download/ENCFF944XFZ.bed.gz				released	s3://encode-public/2016/11/30/c7650be6-00e9-45e0-b3eb-78fb11b011be/ENCFF944XFZ.bed.gz			
ENCFF593CEQ	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR513NDD	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										SRSF7-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	2	2_1							/files/ENCFF558CNE/, /files/ENCFF160TWL/	625105	Gene Yeo, UCSD	9e3195413c11cbeef118c93a5591cedf		https://www.encodeproject.org/files/ENCFF593CEQ/@@download/ENCFF593CEQ.bed.gz				released	s3://encode-public/2016/11/30/9b5e3daf-76fd-4c2a-8612-fc2467e74258/ENCFF593CEQ.bed.gz			
ENCFF302FFF	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR961OKA	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										LARP7-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF440FLF/, /files/ENCFF015FBQ/, /files/ENCFF805KJP/, /files/ENCFF699ZLU/, /files/ENCFF039QTN/, /files/ENCFF406RMO/	6457	Gene Yeo, UCSD	a08ca12008877bd46a86ad9b02021528		https://www.encodeproject.org/files/ENCFF302FFF/@@download/ENCFF302FFF.bed.gz				released	s3://encode-public/2018/06/08/83cc677a-052e-4905-a089-1d3321d45de7/ENCFF302FFF.bed.gz			
ENCFF307MDW	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR961OKA	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										LARP7-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF774NGW/, /files/ENCFF269URO/, /files/ENCFF086NCN/, /files/ENCFF647TKI/, /files/ENCFF345DPL/, /files/ENCFF240QBZ/	6857	Gene Yeo, UCSD	49ee31254769747a3cc9165dd4e6bec3		https://www.encodeproject.org/files/ENCFF307MDW/@@download/ENCFF307MDW.bed.gz				released	s3://encode-public/2018/12/03/b5e8a852-bc83-439e-8fa1-0b163f829987/ENCFF307MDW.bed.gz			
ENCFF699ZLU	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR961OKA	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										LARP7-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	2	2_1							/files/ENCFF406RMO/, /files/ENCFF015FBQ/	158689	Gene Yeo, UCSD	b3a04109e01b1cb4fefaaefecea52279		https://www.encodeproject.org/files/ENCFF699ZLU/@@download/ENCFF699ZLU.bed.gz				released	s3://encode-public/2016/11/30/181969e7-5c9b-439c-8a29-1a7e64755686/ENCFF699ZLU.bed.gz			
ENCFF440FLF	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR961OKA	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										LARP7-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1	1_1							/files/ENCFF805KJP/, /files/ENCFF015FBQ/	247362	Gene Yeo, UCSD	e0978ce2d1d341352004fe8f02f95aae		https://www.encodeproject.org/files/ENCFF440FLF/@@download/ENCFF440FLF.bed.gz				released	s3://encode-public/2016/11/30/19398ecc-0ac2-49a2-849e-55fb27a2d89d/ENCFF440FLF.bed.gz			
ENCFF774NGW	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR961OKA	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										LARP7-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1	1_1							/files/ENCFF345DPL/, /files/ENCFF240QBZ/	245403	Gene Yeo, UCSD	0471a7f08741aea3bd56d57a7cd84721		https://www.encodeproject.org/files/ENCFF774NGW/@@download/ENCFF774NGW.bed.gz				released	s3://encode-public/2016/11/30/fd2ea927-acf3-42aa-8e4b-85fd6b9e926d/ENCFF774NGW.bed.gz			
ENCFF647TKI	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR961OKA	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										LARP7-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	2	2_1							/files/ENCFF086NCN/, /files/ENCFF240QBZ/	156693	Gene Yeo, UCSD	1c147eebc54f26d3e3bc65e7b80b5719		https://www.encodeproject.org/files/ENCFF647TKI/@@download/ENCFF647TKI.bed.gz				released	s3://encode-public/2016/11/30/8d85b0ce-6500-457c-93be-cad17532d9aa/ENCFF647TKI.bed.gz			
ENCFF517ECT	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR744GEU	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										IGF2BP1-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF059OSQ/, /files/ENCFF772RXA/, /files/ENCFF486BXN/, /files/ENCFF438FSK/, /files/ENCFF039QTN/, /files/ENCFF976DBP/	102708	Gene Yeo, UCSD	4a1401dd7ec6a24ec0e00dea63018d76		https://www.encodeproject.org/files/ENCFF517ECT/@@download/ENCFF517ECT.bed.gz				released	s3://encode-public/2018/06/08/db6d99d5-daf6-4721-bc4e-37f4b9698951/ENCFF517ECT.bed.gz	mixed read lengths		
ENCFF442USD	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR744GEU	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										IGF2BP1-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF427IMN/, /files/ENCFF269URO/, /files/ENCFF145YYK/, /files/ENCFF777OWL/, /files/ENCFF032OPL/, /files/ENCFF705SDK/	103091	Gene Yeo, UCSD	bb061daadc409dc8fe1ff2c292cc8567		https://www.encodeproject.org/files/ENCFF442USD/@@download/ENCFF442USD.bed.gz				released	s3://encode-public/2018/12/03/6f23901f-378b-4022-ac62-720f79ac3844/ENCFF442USD.bed.gz	mixed read lengths		
ENCFF976DBP	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR744GEU	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										IGF2BP1-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1	1_1							/files/ENCFF059OSQ/, /files/ENCFF772RXA/	1278391	Gene Yeo, UCSD	1313b84a61e15065d4009cc61b143963		https://www.encodeproject.org/files/ENCFF976DBP/@@download/ENCFF976DBP.bed.gz				released	s3://encode-public/2016/11/30/5f9b6542-7ec0-4c65-bd74-e53c2ee8c9db/ENCFF976DBP.bed.gz	mixed read lengths		
ENCFF486BXN	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR744GEU	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										IGF2BP1-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	2	2_1							/files/ENCFF438FSK/, /files/ENCFF772RXA/	1566157	Gene Yeo, UCSD	7232dd83740d476ae9514e24d8f07ab2		https://www.encodeproject.org/files/ENCFF486BXN/@@download/ENCFF486BXN.bed.gz				released	s3://encode-public/2016/11/30/9787d5db-b54a-4900-a6fe-4a8ea84b8efb/ENCFF486BXN.bed.gz	mixed read lengths		
ENCFF705SDK	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR744GEU	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										IGF2BP1-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1	1_1							/files/ENCFF427IMN/, /files/ENCFF032OPL/	1291359	Gene Yeo, UCSD	a43791b76a5e7c691066758852306425		https://www.encodeproject.org/files/ENCFF705SDK/@@download/ENCFF705SDK.bed.gz				released	s3://encode-public/2016/11/30/39904341-ea51-410f-99e9-61165a50e170/ENCFF705SDK.bed.gz	mixed read lengths		
ENCFF145YYK	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR744GEU	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										IGF2BP1-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	2	2_1							/files/ENCFF777OWL/, /files/ENCFF032OPL/	1592887	Gene Yeo, UCSD	d8b21ea5007bd3fedc5a7eb527f5804c		https://www.encodeproject.org/files/ENCFF145YYK/@@download/ENCFF145YYK.bed.gz				released	s3://encode-public/2016/11/30/5a0f194c-7410-453e-9e49-9deba1b8c14e/ENCFF145YYK.bed.gz	mixed read lengths		
ENCFF865SCT	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR121NVA	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										PRPF8-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF134AZF/, /files/ENCFF156PFJ/, /files/ENCFF646XFI/, /files/ENCFF849APG/, /files/ENCFF039QTN/, /files/ENCFF244MEN/	471447	Gene Yeo, UCSD	3e1b4152cbd21caf7622f0558c5108e6		https://www.encodeproject.org/files/ENCFF865SCT/@@download/ENCFF865SCT.bed.gz				released	s3://encode-public/2018/06/08/4131dbac-fada-47bc-bed0-a7b4b5bafccd/ENCFF865SCT.bed.gz			
ENCFF048YPA	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR121NVA	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										PRPF8-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF923IAU/, /files/ENCFF818CAZ/, /files/ENCFF672HFP/, /files/ENCFF269URO/, /files/ENCFF098XUM/, /files/ENCFF205BLM/	466157	Gene Yeo, UCSD	09221539912060bf1da1e191724e8d84		https://www.encodeproject.org/files/ENCFF048YPA/@@download/ENCFF048YPA.bed.gz				released	s3://encode-public/2018/12/03/936f97a6-de7e-4825-a1b3-9f05e8514315/ENCFF048YPA.bed.gz			
ENCFF646XFI	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR121NVA	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										PRPF8-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1	1_1							/files/ENCFF244MEN/, /files/ENCFF849APG/	2105964	Gene Yeo, UCSD	b5ab7d84e1818cbcc6b56bf237bf6ff6		https://www.encodeproject.org/files/ENCFF646XFI/@@download/ENCFF646XFI.bed.gz				released	s3://encode-public/2016/11/30/a6e5cb31-69c0-4aee-88ca-ecd793979b03/ENCFF646XFI.bed.gz			
ENCFF156PFJ	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR121NVA	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										PRPF8-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	2	2_1							/files/ENCFF134AZF/, /files/ENCFF849APG/	2012991	Gene Yeo, UCSD	3e7b2f9d243a12861f2fba4d38e32c92		https://www.encodeproject.org/files/ENCFF156PFJ/@@download/ENCFF156PFJ.bed.gz				released	s3://encode-public/2016/11/30/7eb06d3f-c5c4-4f53-b533-ec30d687b1fb/ENCFF156PFJ.bed.gz			
ENCFF923IAU	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR121NVA	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										PRPF8-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1	1_1							/files/ENCFF205BLM/, /files/ENCFF818CAZ/	2125164	Gene Yeo, UCSD	97a12fa1a9c38185411b5486b42519bb		https://www.encodeproject.org/files/ENCFF923IAU/@@download/ENCFF923IAU.bed.gz				released	s3://encode-public/2016/11/30/54553681-7e4d-48c7-ba3e-f6df3c5bb9f8/ENCFF923IAU.bed.gz			
ENCFF098XUM	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR121NVA	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										PRPF8-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	2	2_1							/files/ENCFF672HFP/, /files/ENCFF818CAZ/	2031017	Gene Yeo, UCSD	8973ab969c014ad503d64fbd4754a348		https://www.encodeproject.org/files/ENCFF098XUM/@@download/ENCFF098XUM.bed.gz				released	s3://encode-public/2016/11/30/b42b45b4-845c-4c51-865d-a64e151e54b5/ENCFF098XUM.bed.gz			
ENCFF877QKG	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR993FMY	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										TROVE2-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF305FNR/, /files/ENCFF194SFB/, /files/ENCFF876ONV/, /files/ENCFF515SVK/, /files/ENCFF029CYV/, /files/ENCFF039QTN/	4264	Gene Yeo, UCSD	aaa0363b90262279ac003e1c351206bb		https://www.encodeproject.org/files/ENCFF877QKG/@@download/ENCFF877QKG.bed.gz				released	s3://encode-public/2018/06/08/7e826ab2-24ac-408e-86f2-bd5db8f1b87c/ENCFF877QKG.bed.gz	mixed read lengths		
ENCFF611SOO	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR993FMY	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										TROVE2-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF401RUI/, /files/ENCFF894PGH/, /files/ENCFF124ZON/, /files/ENCFF269URO/, /files/ENCFF527CKN/, /files/ENCFF580PEL/	4314	Gene Yeo, UCSD	73e0d5b33647ad45adc30cc57ef438a5		https://www.encodeproject.org/files/ENCFF611SOO/@@download/ENCFF611SOO.bed.gz				released	s3://encode-public/2018/12/03/e0239951-6788-48ba-b2f8-cf24821fd9bb/ENCFF611SOO.bed.gz	mixed read lengths		
ENCFF515SVK	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR993FMY	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										TROVE2-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1	1_1							/files/ENCFF876ONV/, /files/ENCFF194SFB/	2017031	Gene Yeo, UCSD	2c7ef643faba93b3ce73cdb231358c2a		https://www.encodeproject.org/files/ENCFF515SVK/@@download/ENCFF515SVK.bed.gz				released	s3://encode-public/2016/11/30/562bdc4c-5c7b-4f16-bba5-3061ba50a948/ENCFF515SVK.bed.gz	mixed read lengths		
ENCFF029CYV	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR993FMY	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										TROVE2-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	2	2_1							/files/ENCFF305FNR/, /files/ENCFF194SFB/	1729253	Gene Yeo, UCSD	07df6386c4d19b6831a219c47f8c2a7e		https://www.encodeproject.org/files/ENCFF029CYV/@@download/ENCFF029CYV.bed.gz				released	s3://encode-public/2016/11/30/53941ea3-9380-4e3a-9b92-3c3bcb69f24f/ENCFF029CYV.bed.gz	mixed read lengths		
ENCFF401RUI	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR993FMY	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										TROVE2-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	2	2_1							/files/ENCFF580PEL/, /files/ENCFF894PGH/	1739318	Gene Yeo, UCSD	30ef3592c8bf5e35c6dd24f34bc6f821		https://www.encodeproject.org/files/ENCFF401RUI/@@download/ENCFF401RUI.bed.gz				released	s3://encode-public/2016/11/30/8ccfa7f6-22a1-4473-8ecd-7c31c4a49708/ENCFF401RUI.bed.gz	mixed read lengths		
ENCFF124ZON	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR993FMY	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										TROVE2-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1	1_1							/files/ENCFF527CKN/, /files/ENCFF894PGH/	2024878	Gene Yeo, UCSD	c236b7000f613413e46022482d4ddc30		https://www.encodeproject.org/files/ENCFF124ZON/@@download/ENCFF124ZON.bed.gz				released	s3://encode-public/2016/11/30/d7859cb6-7792-44b8-8b9a-0288170ca6e6/ENCFF124ZON.bed.gz	mixed read lengths		
ENCFF842EFT	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR485QCG	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										BCCIP-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF421BZA/, /files/ENCFF627YDB/, /files/ENCFF005HRW/, /files/ENCFF698TRT/, /files/ENCFF039QTN/, /files/ENCFF731PYG/	12520	Gene Yeo, UCSD	f1e1863bdf7c0821c9eb465783f3801f		https://www.encodeproject.org/files/ENCFF842EFT/@@download/ENCFF842EFT.bed.gz				released	s3://encode-public/2018/06/08/1c424ab9-b870-4ceb-b492-d937db0c72af/ENCFF842EFT.bed.gz			
ENCFF134LIU	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR485QCG	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										BCCIP-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF081LVD/, /files/ENCFF296TYQ/, /files/ENCFF690EFW/, /files/ENCFF487PQZ/, /files/ENCFF377WFP/, /files/ENCFF269URO/	13146	Gene Yeo, UCSD	c8b59bbbcb5c1f2fce8673bd2109edbd		https://www.encodeproject.org/files/ENCFF134LIU/@@download/ENCFF134LIU.bed.gz				released	s3://encode-public/2018/12/03/1188d077-2bc0-457f-9b21-34a4b7d6ed68/ENCFF134LIU.bed.gz			
ENCFF627YDB	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR485QCG	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										BCCIP-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	2	2_1							/files/ENCFF005HRW/, /files/ENCFF421BZA/	1329093	Gene Yeo, UCSD	3aff343bcb2777154cc390cbad845dc7		https://www.encodeproject.org/files/ENCFF627YDB/@@download/ENCFF627YDB.bed.gz				released	s3://encode-public/2016/11/30/0d2b00d1-7201-4739-8a3c-991cdbf8ef6f/ENCFF627YDB.bed.gz			
ENCFF698TRT	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR485QCG	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										BCCIP-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1	1_1							/files/ENCFF731PYG/, /files/ENCFF421BZA/	1200605	Gene Yeo, UCSD	f0b5e5f887177734838a1d61f0a7c816		https://www.encodeproject.org/files/ENCFF698TRT/@@download/ENCFF698TRT.bed.gz				released	s3://encode-public/2016/11/30/556c739b-2615-4461-a6a3-80c3ab5971a4/ENCFF698TRT.bed.gz			
ENCFF377WFP	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR485QCG	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										BCCIP-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1	1_1							/files/ENCFF690EFW/, /files/ENCFF487PQZ/	1211268	Gene Yeo, UCSD	a5d79e0b69e46720c062f135f319a4a4		https://www.encodeproject.org/files/ENCFF377WFP/@@download/ENCFF377WFP.bed.gz				released	s3://encode-public/2016/11/30/a111ee86-bd3b-4ddd-91bd-1e3e275050e6/ENCFF377WFP.bed.gz			
ENCFF296TYQ	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR485QCG	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										BCCIP-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	2	2_1							/files/ENCFF081LVD/, /files/ENCFF487PQZ/	1337214	Gene Yeo, UCSD	38f23c976acd9feaedc7187b6eabfd29		https://www.encodeproject.org/files/ENCFF296TYQ/@@download/ENCFF296TYQ.bed.gz				released	s3://encode-public/2016/11/30/3881a4b9-c0bd-4918-88b9-aed97434d66e/ENCFF296TYQ.bed.gz			
ENCFF400CFS	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR489ABS	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										RBM5-human	RNA				ultraviolet irradiation	strand-specific	2017-08-15	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF949ENR/, /files/ENCFF980CBO/, /files/ENCFF613LRN/, /files/ENCFF039QTN/, /files/ENCFF184RSE/, /files/ENCFF663GBN/	13352	Gene Yeo, UCSD	732911964a35988dca20f39e5e26ac01		https://www.encodeproject.org/files/ENCFF400CFS/@@download/ENCFF400CFS.bed.gz				released	s3://encode-public/2018/06/08/c145ff11-2abf-4ca8-a07b-6e9baa2d1962/ENCFF400CFS.bed.gz			
