File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF400KYS	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR606BPV	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										AQR-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF122NOF/, /files/ENCFF325SFV/, /files/ENCFF235BMH/, /files/ENCFF465QKS/, /files/ENCFF345VSH/, /files/ENCFF039QTN/	541845	Gene Yeo, UCSD	968faeeb7e0826cc91a27441209777e2		https://www.encodeproject.org/files/ENCFF400KYS/@@download/ENCFF400KYS.bed.gz				released	s3://encode-public/2018/06/08/3b4b1fd1-0001-4b53-a1bd-874340859f60/ENCFF400KYS.bed.gz			
ENCFF949QGM	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR606BPV	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										AQR-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF269URO/, /files/ENCFF620JUD/, /files/ENCFF240IEE/, /files/ENCFF899ROO/, /files/ENCFF374DAW/, /files/ENCFF436KLO/	517110	Gene Yeo, UCSD	8892cda055b9eb5da95b4ca75e5716e5		https://www.encodeproject.org/files/ENCFF949QGM/@@download/ENCFF949QGM.bed.gz				released	s3://encode-public/2018/12/03/83d8235b-3861-4443-9781-83805ac1e77c/ENCFF949QGM.bed.gz			
ENCFF538ZHY	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR022BVV	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										LSM11-human	RNA				ultraviolet irradiation	strand-specific	2015-12-16	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF136HXF/, /files/ENCFF816DYE/, /files/ENCFF608XEX/, /files/ENCFF636BMJ/, /files/ENCFF039QTN/, /files/ENCFF425PPQ/	28750	Gene Yeo, UCSD	d282fbc17202897f44dff20bbec1c614		https://www.encodeproject.org/files/ENCFF538ZHY/@@download/ENCFF538ZHY.bed.gz				released	s3://encode-public/2018/06/08/bc8dbb48-265c-46af-aead-5638ca13018c/ENCFF538ZHY.bed.gz			
ENCFF858EHN	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR022BVV	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										LSM11-human	RNA				ultraviolet irradiation	strand-specific	2015-12-16	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF733BEV/, /files/ENCFF938CFK/, /files/ENCFF269URO/, /files/ENCFF989NBF/, /files/ENCFF037JOL/, /files/ENCFF760VJY/	28927	Gene Yeo, UCSD	9484cfca99e5b9a445991684f9753e3e		https://www.encodeproject.org/files/ENCFF858EHN/@@download/ENCFF858EHN.bed.gz				released	s3://encode-public/2018/12/03/36c52ec7-f738-4183-abfa-782f328ee788/ENCFF858EHN.bed.gz			
ENCFF136HXF	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR022BVV	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										LSM11-human	RNA				ultraviolet irradiation	strand-specific	2015-12-16	ENCODE		see document	175-300	2	2_1							/files/ENCFF608XEX/, /files/ENCFF816DYE/	1796671	Gene Yeo, UCSD	17fda2a792011063a42fd0fb7581a533		https://www.encodeproject.org/files/ENCFF136HXF/@@download/ENCFF136HXF.bed.gz				released	s3://encode-public/2016/11/30/f8e59948-f976-4fed-870b-a0a68a3aeaea/ENCFF136HXF.bed.gz			
ENCFF425PPQ	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR022BVV	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										LSM11-human	RNA				ultraviolet irradiation	strand-specific	2015-12-16	ENCODE		see document	175-300	1	1_1							/files/ENCFF636BMJ/, /files/ENCFF816DYE/	1107220	Gene Yeo, UCSD	093325c732ee7adff140ea79032c66e0		https://www.encodeproject.org/files/ENCFF425PPQ/@@download/ENCFF425PPQ.bed.gz				released	s3://encode-public/2016/11/30/dec22d76-4fba-478c-89b3-a7eef12662e7/ENCFF425PPQ.bed.gz			
ENCFF760VJY	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR022BVV	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										LSM11-human	RNA				ultraviolet irradiation	strand-specific	2015-12-16	ENCODE		see document	175-300	2	2_1							/files/ENCFF989NBF/, /files/ENCFF037JOL/	1773396	Gene Yeo, UCSD	5c77204438042395bf2e006e9d017f37		https://www.encodeproject.org/files/ENCFF760VJY/@@download/ENCFF760VJY.bed.gz				released	s3://encode-public/2016/11/30/2c2c6fff-0da4-4963-ba19-3368ce7fbf30/ENCFF760VJY.bed.gz			
ENCFF733BEV	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR022BVV	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										LSM11-human	RNA				ultraviolet irradiation	strand-specific	2015-12-16	ENCODE		see document	175-300	1	1_1							/files/ENCFF938CFK/, /files/ENCFF037JOL/	1071255	Gene Yeo, UCSD	a655754b8bf9f4fcca64fa2a857edbad		https://www.encodeproject.org/files/ENCFF733BEV/@@download/ENCFF733BEV.bed.gz				released	s3://encode-public/2016/12/12/34e4cf90-5487-4831-85fb-148f8de508bd/ENCFF733BEV.bed.gz			
ENCFF545FMX	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR867DSZ	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										NPM1-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF743GIA/, /files/ENCFF415BMS/, /files/ENCFF392QAQ/, /files/ENCFF531FNJ/, /files/ENCFF494JUE/, /files/ENCFF039QTN/	1227	Gene Yeo, UCSD	6c10687351aaca42bbcfb811e45379f1		https://www.encodeproject.org/files/ENCFF545FMX/@@download/ENCFF545FMX.bed.gz				released	s3://encode-public/2018/06/08/7bc0b428-28d2-44b0-8a32-09d5db8e321c/ENCFF545FMX.bed.gz	mixed read lengths		
ENCFF154AYH	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR867DSZ	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										NPM1-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF062ETM/, /files/ENCFF269URO/, /files/ENCFF177GMP/, /files/ENCFF945CYO/, /files/ENCFF954XWJ/, /files/ENCFF669BCV/	1360	Gene Yeo, UCSD	e7e11dd6e57d6475b873dccf2ffcb942		https://www.encodeproject.org/files/ENCFF154AYH/@@download/ENCFF154AYH.bed.gz				released	s3://encode-public/2018/12/03/b5d63e7f-92ac-4f51-8dad-68537613a104/ENCFF154AYH.bed.gz	mixed read lengths		
ENCFF743GIA	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR867DSZ	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										NPM1-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1	1_1							/files/ENCFF415BMS/, /files/ENCFF494JUE/	205572	Gene Yeo, UCSD	b0a8da0921d867ee4f14f0bb4617cb9c		https://www.encodeproject.org/files/ENCFF743GIA/@@download/ENCFF743GIA.bed.gz				released	s3://encode-public/2016/11/30/a6d09225-2409-4bcb-9c5a-2d6477c1770d/ENCFF743GIA.bed.gz	mixed read lengths		
ENCFF392QAQ	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR867DSZ	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										NPM1-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	2	2_1							/files/ENCFF531FNJ/, /files/ENCFF494JUE/	394082	Gene Yeo, UCSD	734fda934530eaeeb04df2bf9f1f258b		https://www.encodeproject.org/files/ENCFF392QAQ/@@download/ENCFF392QAQ.bed.gz				released	s3://encode-public/2016/11/30/97090ec8-8fa3-4e2b-adf7-89249671cff7/ENCFF392QAQ.bed.gz	mixed read lengths		
ENCFF177GMP	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR867DSZ	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										NPM1-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	2	2_1							/files/ENCFF954XWJ/, /files/ENCFF062ETM/	385012	Gene Yeo, UCSD	1698155b129f6b6e5f414cd54f4b2007		https://www.encodeproject.org/files/ENCFF177GMP/@@download/ENCFF177GMP.bed.gz				released	s3://encode-public/2016/11/30/a6ab30fb-ee9f-4b44-b974-f90fe17b24e1/ENCFF177GMP.bed.gz	mixed read lengths		
ENCFF669BCV	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR867DSZ	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										NPM1-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1	1_1							/files/ENCFF945CYO/, /files/ENCFF062ETM/	201472	Gene Yeo, UCSD	df44da62c7ec24b34ebdabb99ab9cb2d		https://www.encodeproject.org/files/ENCFF669BCV/@@download/ENCFF669BCV.bed.gz				released	s3://encode-public/2016/11/30/ea67f920-78b5-4e33-8a5c-16adc2d7c33b/ENCFF669BCV.bed.gz	mixed read lengths		
ENCFF456CGG	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR483NOP	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										SLBP-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF874WRG/, /files/ENCFF036FAN/, /files/ENCFF913HKF/, /files/ENCFF397VAA/, /files/ENCFF039QTN/, /files/ENCFF013SZJ/	3781	Gene Yeo, UCSD	15065f4cf74d57e211401c1ffb64d92e		https://www.encodeproject.org/files/ENCFF456CGG/@@download/ENCFF456CGG.bed.gz				released	s3://encode-public/2018/06/08/596ba20c-d689-47b0-86b0-7e493d8ec4df/ENCFF456CGG.bed.gz			
ENCFF623WGE	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR483NOP	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										SLBP-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF127WAK/, /files/ENCFF218ZEI/, /files/ENCFF683EWG/, /files/ENCFF511HSJ/, /files/ENCFF879UID/, /files/ENCFF269URO/	3859	Gene Yeo, UCSD	d059f6c637644d7bb16fd52c5a6c5c2e		https://www.encodeproject.org/files/ENCFF623WGE/@@download/ENCFF623WGE.bed.gz				released	s3://encode-public/2018/12/03/97913e5a-b3d4-4a05-aded-1efe8f1554c1/ENCFF623WGE.bed.gz			
ENCFF874WRG	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR483NOP	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										SLBP-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	2	2_1							/files/ENCFF013SZJ/, /files/ENCFF913HKF/	145545	Gene Yeo, UCSD	e2277e6d35d8fc244b53c1a6fc94a075		https://www.encodeproject.org/files/ENCFF874WRG/@@download/ENCFF874WRG.bed.gz				released	s3://encode-public/2016/11/30/e2dee719-5c88-4158-ba7f-acf1fda0452b/ENCFF874WRG.bed.gz			
ENCFF397VAA	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR483NOP	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										SLBP-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1	1_1							/files/ENCFF036FAN/, /files/ENCFF913HKF/	107376	Gene Yeo, UCSD	8717a9ddb2d71cebed485766e040fb28		https://www.encodeproject.org/files/ENCFF397VAA/@@download/ENCFF397VAA.bed.gz				released	s3://encode-public/2016/11/30/0faefab9-9bd6-45e1-b340-925a36199ed8/ENCFF397VAA.bed.gz			
ENCFF683EWG	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR483NOP	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										SLBP-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1	1_1							/files/ENCFF511HSJ/, /files/ENCFF879UID/	106553	Gene Yeo, UCSD	8276bb17331eef92c7a4017d06377364		https://www.encodeproject.org/files/ENCFF683EWG/@@download/ENCFF683EWG.bed.gz				released	s3://encode-public/2016/11/30/bb8172d9-bab2-42ac-bc2c-dd6017aadd18/ENCFF683EWG.bed.gz			
ENCFF127WAK	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR483NOP	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										SLBP-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	2	2_1							/files/ENCFF218ZEI/, /files/ENCFF879UID/	145952	Gene Yeo, UCSD	ef7018bd6356b0419c21802f8f83dfd7		https://www.encodeproject.org/files/ENCFF127WAK/@@download/ENCFF127WAK.bed.gz				released	s3://encode-public/2016/11/30/5916dd42-8122-4e5e-a8f4-9c47b1ebc9f7/ENCFF127WAK.bed.gz			
ENCFF448SCQ	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR268ETU	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										HNRNPK-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF742LSN/, /files/ENCFF525XIM/, /files/ENCFF769QNG/, /files/ENCFF079MYZ/, /files/ENCFF049KXT/, /files/ENCFF039QTN/	64412	Gene Yeo, UCSD	9817a83f2fc097768449b19875f645a2		https://www.encodeproject.org/files/ENCFF448SCQ/@@download/ENCFF448SCQ.bed.gz				released	s3://encode-public/2018/06/08/d4f2e296-4bf7-45f0-a5e0-4047ba36d648/ENCFF448SCQ.bed.gz	mixed read lengths		
ENCFF918XJQ	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR268ETU	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										HNRNPK-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF894NKS/, /files/ENCFF824IDO/, /files/ENCFF241AOZ/, /files/ENCFF405ESF/, /files/ENCFF269URO/, /files/ENCFF399CEH/	63842	Gene Yeo, UCSD	cf4aad774a445160ac352a7ad3846da1		https://www.encodeproject.org/files/ENCFF918XJQ/@@download/ENCFF918XJQ.bed.gz				released	s3://encode-public/2018/12/03/7c07dea1-69b9-4838-b527-572e286ab8b7/ENCFF918XJQ.bed.gz	mixed read lengths		
ENCFF769QNG	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR268ETU	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										HNRNPK-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	2	2_1							/files/ENCFF049KXT/, /files/ENCFF742LSN/	1096272	Gene Yeo, UCSD	8083eed85219944063c0e5ef0e73cae5		https://www.encodeproject.org/files/ENCFF769QNG/@@download/ENCFF769QNG.bed.gz				released	s3://encode-public/2016/11/30/21c9a233-9315-4c59-9962-94a3ca9e7ab6/ENCFF769QNG.bed.gz	mixed read lengths		
ENCFF079MYZ	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR268ETU	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										HNRNPK-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1	1_1							/files/ENCFF525XIM/, /files/ENCFF742LSN/	813948	Gene Yeo, UCSD	e9a1a335be5a63dc0e289d644b6b5f12		https://www.encodeproject.org/files/ENCFF079MYZ/@@download/ENCFF079MYZ.bed.gz				released	s3://encode-public/2016/11/30/524b5bf5-ed96-45a6-a00f-6dcfeca3a05d/ENCFF079MYZ.bed.gz	mixed read lengths		
ENCFF824IDO	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR268ETU	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										HNRNPK-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	2	2_1							/files/ENCFF405ESF/, /files/ENCFF399CEH/	1111532	Gene Yeo, UCSD	abf3543159168118482eb3ee8cd3196c		https://www.encodeproject.org/files/ENCFF824IDO/@@download/ENCFF824IDO.bed.gz				released	s3://encode-public/2016/11/30/a0fdf86e-921d-4f54-92ff-1cc1083a640e/ENCFF824IDO.bed.gz	mixed read lengths		
ENCFF241AOZ	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR268ETU	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										HNRNPK-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1	1_1							/files/ENCFF894NKS/, /files/ENCFF399CEH/	819558	Gene Yeo, UCSD	e1f07978dd79006919c7e395e83cc0a7		https://www.encodeproject.org/files/ENCFF241AOZ/@@download/ENCFF241AOZ.bed.gz				released	s3://encode-public/2016/11/30/a3501baf-1669-49ae-9098-322a4462f8f6/ENCFF241AOZ.bed.gz	mixed read lengths		
ENCFF540UOQ	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR970NKP	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										LIN28B-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF103UQK/, /files/ENCFF823WIW/, /files/ENCFF134BOJ/, /files/ENCFF039QTN/, /files/ENCFF823UGV/, /files/ENCFF981KYA/	161086	Gene Yeo, UCSD	f2b9fa8383fa8a55882fd25c5eba3d54		https://www.encodeproject.org/files/ENCFF540UOQ/@@download/ENCFF540UOQ.bed.gz				released	s3://encode-public/2018/06/08/b9fcdd75-cccd-4ab6-951e-51d2fed6154f/ENCFF540UOQ.bed.gz	mixed read lengths		
ENCFF061XNA	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR970NKP	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										LIN28B-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF068KXE/, /files/ENCFF400LMM/, /files/ENCFF269URO/, /files/ENCFF492GWE/, /files/ENCFF892DVI/, /files/ENCFF999MGM/	164031	Gene Yeo, UCSD	4b2f585197bebecce502963395673a17		https://www.encodeproject.org/files/ENCFF061XNA/@@download/ENCFF061XNA.bed.gz				released	s3://encode-public/2018/12/03/cd2ff062-05d5-4c6b-8994-560acffc30de/ENCFF061XNA.bed.gz	mixed read lengths		
ENCFF823WIW	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR970NKP	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										LIN28B-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1	1_1							/files/ENCFF103UQK/, /files/ENCFF981KYA/	1427454	Gene Yeo, UCSD	1178fae75d3b32196d2f92f59150c21f		https://www.encodeproject.org/files/ENCFF823WIW/@@download/ENCFF823WIW.bed.gz				released	s3://encode-public/2016/11/30/8ee233c0-84f0-4b82-b286-d22bf9614980/ENCFF823WIW.bed.gz	mixed read lengths		
ENCFF823UGV	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR970NKP	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										LIN28B-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	2	2_1							/files/ENCFF134BOJ/, /files/ENCFF981KYA/	1191047	Gene Yeo, UCSD	4bebe8095b9b4477b04d42c611c192ff		https://www.encodeproject.org/files/ENCFF823UGV/@@download/ENCFF823UGV.bed.gz				released	s3://encode-public/2016/11/30/22b4e233-f874-4045-8a05-a084e4020924/ENCFF823UGV.bed.gz	mixed read lengths		
ENCFF400LMM	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR970NKP	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										LIN28B-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1	1_1							/files/ENCFF068KXE/, /files/ENCFF999MGM/	1467112	Gene Yeo, UCSD	96c7ad72d8a4ace7d7210de92ea983c5		https://www.encodeproject.org/files/ENCFF400LMM/@@download/ENCFF400LMM.bed.gz				released	s3://encode-public/2016/11/30/54587981-24e8-46de-bd66-b6b6979cbef0/ENCFF400LMM.bed.gz	mixed read lengths		
ENCFF892DVI	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR970NKP	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										LIN28B-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	2	2_1							/files/ENCFF492GWE/, /files/ENCFF999MGM/	1220105	Gene Yeo, UCSD	b6bef72488a155a994ace7d2d6e29588		https://www.encodeproject.org/files/ENCFF892DVI/@@download/ENCFF892DVI.bed.gz				released	s3://encode-public/2016/11/30/0fd34661-447d-4393-9079-5a073ea257ec/ENCFF892DVI.bed.gz	mixed read lengths		
ENCFF163SWW	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR862QCH	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										U2AF1-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF555DWV/, /files/ENCFF468LUS/, /files/ENCFF367JCV/, /files/ENCFF425GCF/, /files/ENCFF097FJQ/, /files/ENCFF039QTN/	27963	Gene Yeo, UCSD	997879909bb2dadf0a378f14c484e0e6		https://www.encodeproject.org/files/ENCFF163SWW/@@download/ENCFF163SWW.bed.gz				released	s3://encode-public/2018/06/08/0f48b572-d42c-4bd4-97a4-935008b2a99a/ENCFF163SWW.bed.gz			
ENCFF640IHY	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR862QCH	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										U2AF1-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF132PVT/, /files/ENCFF362XUO/, /files/ENCFF483ODR/, /files/ENCFF948OYU/, /files/ENCFF269URO/, /files/ENCFF314SWS/	27933	Gene Yeo, UCSD	a0d72f2648e8f30bf9acb1747c6706ee		https://www.encodeproject.org/files/ENCFF640IHY/@@download/ENCFF640IHY.bed.gz				released	s3://encode-public/2018/12/03/2b346a5d-3a56-45b9-ae55-04bdf5736a51/ENCFF640IHY.bed.gz			
ENCFF555DWV	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR862QCH	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										U2AF1-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1	1_1							/files/ENCFF425GCF/, /files/ENCFF097FJQ/	1249076	Gene Yeo, UCSD	4965fd470d834bd221168f703a27b71f		https://www.encodeproject.org/files/ENCFF555DWV/@@download/ENCFF555DWV.bed.gz				released	s3://encode-public/2016/11/30/cf261afd-10a9-4c49-99ff-5603f8854bf2/ENCFF555DWV.bed.gz			
ENCFF468LUS	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR862QCH	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										U2AF1-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	2	2_1							/files/ENCFF367JCV/, /files/ENCFF097FJQ/	886673	Gene Yeo, UCSD	281eaf56dec7a4c4f48fb9c6c3390994		https://www.encodeproject.org/files/ENCFF468LUS/@@download/ENCFF468LUS.bed.gz				released	s3://encode-public/2016/11/30/28ed8c22-1f11-4cae-9a5f-fac9c40aa716/ENCFF468LUS.bed.gz			
ENCFF362XUO	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR862QCH	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										U2AF1-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1	1_1							/files/ENCFF314SWS/, /files/ENCFF948OYU/	1253807	Gene Yeo, UCSD	684d25e62382927c59b67728d80fb067		https://www.encodeproject.org/files/ENCFF362XUO/@@download/ENCFF362XUO.bed.gz				released	s3://encode-public/2016/11/30/b32b2e6d-2cbc-4296-a1b5-8575d112c524/ENCFF362XUO.bed.gz			
ENCFF483ODR	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR862QCH	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										U2AF1-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	2	2_1							/files/ENCFF132PVT/, /files/ENCFF948OYU/	887926	Gene Yeo, UCSD	5500ae593292a469cf47328b4007aa8b		https://www.encodeproject.org/files/ENCFF483ODR/@@download/ENCFF483ODR.bed.gz				released	s3://encode-public/2016/11/30/37602baa-c179-424c-9177-8a5c622a145b/ENCFF483ODR.bed.gz			
ENCFF327WXM	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR712IAG	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										ZC3H11A-human	RNA				ultraviolet irradiation	strand-specific	2018-04-24	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF310KBC/, /files/ENCFF713XZZ/, /files/ENCFF039QTN/, /files/ENCFF116JFD/, /files/ENCFF462QFK/, /files/ENCFF929BZH/	28976	Gene Yeo, UCSD	56e6039e7fe4649c2bb360ee0e8f4b5e		https://www.encodeproject.org/files/ENCFF327WXM/@@download/ENCFF327WXM.bed.gz				released	s3://encode-public/2018/06/08/2d2747f8-c1d1-4e3d-a9e5-39588c788f6e/ENCFF327WXM.bed.gz			
ENCFF926QBJ	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR712IAG	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										ZC3H11A-human	RNA				ultraviolet irradiation	strand-specific	2018-04-24	ENCODE		see document	175-300	1	1_1							/files/ENCFF116JFD/, /files/ENCFF713XZZ/	643628	Gene Yeo, UCSD	4a30dc4f28b2e94d7ab5ef8a304630c0		https://www.encodeproject.org/files/ENCFF926QBJ/@@download/ENCFF926QBJ.bed.gz				archived	s3://encode-public/2016/08/04/745dab04-c672-408c-9be4-5fc770a79f68/ENCFF926QBJ.bed.gz			
ENCFF002MQE	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR712IAG	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										ZC3H11A-human	RNA				ultraviolet irradiation	strand-specific	2018-04-24	ENCODE		see document	175-300	2	2_1							/files/ENCFF462QFK/, /files/ENCFF713XZZ/	687824	Gene Yeo, UCSD	7357a5bda870cab0652719cb3ba5f097		https://www.encodeproject.org/files/ENCFF002MQE/@@download/ENCFF002MQE.bed.gz				archived	s3://encode-public/2016/08/04/ec7db147-4458-4d0f-9a9a-f9e6c069dc35/ENCFF002MQE.bed.gz			
